title,team,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,education,country,experience_level,application_deadline,url,description_short,description,vacancies,requirements
Crew Local Heladería - Calama,Otra Área,"Calama, Antofagasta",Calama,Antofagasta,2026-07-13,6084301,carozzi,2026-07-17,2026-07-19,0.3475,Operario,Part Time,Bresler,Técnico profesional superior,Chile,1 años,2026-07-18,https://carozzi.trabajando.cl/trabajo-empleo/crew-local-heladeria-calama/trabajo/6084301,🌟 ¡Súmate a nuestro equipo y crece...,"🌟 ¡Súmate a nuestro equipo y crece con nosotros! 🌟
En nuestra reconocida heladería con presencia a nivel nacional buscamos personas responsables, comprometidas y con muchas ganas de aprender.
Si disfrutas trabajar con personas, entregar un servicio de calidad y formar parte de un ambiente dinámico y acogedor ¡esta es tu oportunidad! 🙌🍦
🍨¿Qué harás?
Mantener operativas todas las áreas del local (barra, cocina, bodegas, copería).
Preparar, montar y servir productos siguiendo recetas y normas de higiene.
Atender de manera cordial y resolutiva a los clientes, impulsando productos y cumpliendo metas.
Apoyar en la recepción y almacenamiento de productos.
Realizar tareas de caja (cobros, arqueos y cierres).
Si tienes energía, actitud y ganas de aprender, este es tu lugar. ¡Postula ahora y únete a nuestra familia gastronómica!",1,"Enseñanza media completa (excluyente).
Experiencia en atención al cliente, montar platos, mantener limpieza de espacios y manejo de caja.
Buena disposición, adaptabilidad y trabajo en equipo."
Monitor Sistema Inocuidad,Ventas,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-09,6083692,carozzi,2026-07-17,2026-08-08,0.3549,Técnico,Jornada Completa,Empresas Carozzi,Técnico medio/ colegio técnico,Chile,,2026-08-16,https://carozzi.trabajando.cl/trabajo-empleo/monitor-sistema-inocuidad/trabajo/6083692,En Carozzi tenemos como propósito dar...,"En Carozzi tenemos como propósito dar lo mejor de nosotros para que las personas puedan disfrutar más la vida, y es por ello que desde hace más de 128 años estamos presente en el mercado con más de 100 marcas como Costa🍫, Ambrosoli🍬, Vivo🥃, Trattoria🍝, Master Dog🐶, Bresler🍧 y Pancho Villa🌯, entre otras.
Somos una Compañía donde nos mueve la innovación, el respeto por las personas y la pasión por el trabajo bien hecho y queremos invitarte a postular al cargo de Monitor Sistema Inocuidad.
Buscamos a personas con formación en las carreras Técnico Medio en Industrias de Alimentos o afín. Desde 0 a 2 años de experiencia en el área.
Misión🌟
Realizar control del Sistema Aseguramiento de Inocuidad, en equipos, instalaciones y personal que participa en el proceso productivo, con el objetivo de mantener el cumplimiento de los requerimientos establecidos.
¿Qué tienes que hacer?📘🖋
Realizar recolección y revisión de planillas de control de normas de inocuidad dentro de la planta.
Realizar inspección de instalaciones y equipos de plantas productivas, tanto a nivel interno como externo a ellas.
Realizar revisión de la higiene de los colaboradores que trabajan en el proceso productivo, así como control a la disponibilidad de útiles de aseo.
Realizar el registro de la información recopilada dentro de la planta al sistema, según requerimientos del Sistema Aseguramiento de Inocuidad respectivo.
Realizar capacitaciones, a colaboradores de las áreas de producción, referentes a normas de inocuidad.
Tenemos distintos beneficios para ti🎁🎉
Casino.
Buses de acercamiento.
Seguro complementario, de vida entre otros
Descuento en productos.
Gym y canchas deportivas.
Reajuste por IPC.
Estabilidad laboral y buen ambiente laboral.
Entre muchos más que te invitamos a descubrir.",1,"Contar con formación Técnico Medio de Industria de Alimentos o similar.
Deseable con 0 a 2 años de experiencia.
Manejo de Microsoft Excel, nivel básico.
Deseable manejo de SAP."
Ingeniero de Procesos - Reñaca,Otra Área,"Viña del Mar, Valparaíso",Viña del Mar,Valparaíso,2026-07-08,6099832,carozzi,2026-07-17,2026-09-06,0.3495,Ingeniero,Jornada Completa,Empresas Carozzi S.A.,Universitaria,Chile,,2026-06-09,https://carozzi.trabajando.cl/trabajo-empleo/ingeniero-de-procesos-renaca/trabajo/6099832,En Carozzi nos mueve hacer las cosas...,"En Carozzi nos mueve hacer las cosas bien, para que todos podamos compartir y disfrutar en un mejor entorno, y es por ello que desde hace más de 128 años estamos presentes en el mercado con más de 100 marcas como Costa, Ambrosoli, Vivo, Trattoria, Master Dog, Bresler y Pancho Villa, entre otras.
Somos una Compañía donde vivimos la innovación, la pasión por el trabajo bien hecho y el respeto por las personas, valorando la diversidad e inclusión, porque creemos que nuestras diferencias nos enriquecen como organización.
¡Un nuevo desafío te espera! 🚀😊 La Planta de Caramelos está en busca de su próximo Ingeniero de Procesos. Buscamos a personas con formación universitaria en Ingeniería Civil Industrial o carrera afín. Idealmente con un año de experiencia en el rubro de alimentos.
Misión: Analizar y evaluar la elaboración e implementación de proyectos de nuevos procesos, productos o modificaciones de los actuales, con el fin de contribuir en el desarrollo de mejoras en los procesos productivos, según costos, calidad y seguridad definidos.
¿Qué tienes que hacer?
Evaluar y supervisar la ejecución de los procesos de producción, monitoreando continuamente las medidas de seguridad de los alimentos.
Realizar procedimientos estableciendo la secuencia de tareas para la ejecución de trabajos, identificando riesgos asociados a las tareas, definiendo acciones que minimicen dichos riesgos e incorporando cambios tecnológicos, acciones de mejoramiento continuo y normativa de riesgo, ambiente y calidad.
Diseñar, evaluar e implementar alternativas de optimización y cambios en procesos productivos, analizando condiciones de proceso, calidad y costo.
Coordinar puesta en marcha de equipos nuevos y/o modificados, productos nuevos, reingenierías de productos, evaluación de mejoras continuas, entre otros, llevando el control y el seguimiento, en conjunto con jefaturas respectivas, de los objetivos definidos según estándares determinados por la Gerencia de Operaciones.
Coordinar con las diferentes áreas la planificación e implementación de la metodología TPM en la planta.
Realizar las funciones que sean necesarias, producto de la ocurrencia de situaciones excepcionales que alteren el curso normal del proceso administrativo del área, junto con aquellas que según la práctica, naturaleza o descripción respectiva, corresponden a dicho cargo.
Tenemos distintos beneficios para ti🎁🎉
Casino.
Buses de acercamiento.
Seguro complementario, de vida, entre otros.
Descuento en productos.
Gym y canchas deportivas.
Reajuste por IPC.
Estabilidad laboral y buen ambiente laboral.
Entre muchos más que te invitamos a descubrir.",1,"Contar con formación profesional en las carreras Ingeniería Civil Industrial, Bioquímica, Química, Ingeniería en Ejecución y/o carrera afín.
Contar con un año de experiencia en cargos similares. (no excluyente)
Manejo de Microsoft Office nivel intermedio. (no excluyente)
Conocimiento en SAP. (deseable)
Conocimiento en Metodología TPM y/o 5S. (no excluyente)"
Movilizador - Sucursal Coquimbo,Otra Área,"Coquimbo, Coquimbo",Coquimbo,Coquimbo,2026-07-08,6099905,carozzi,2026-07-17,2026-08-08,0.2914,Operario,Jornada Completa,Empresas Carozzi S.A.,Media,Chile,,2026-07-08,https://carozzi.trabajando.cl/trabajo-empleo/movilizador-sucursal-coquimbo/trabajo/6099905,En Carozzi nos mueve hacer las cosas...,"En Carozzi nos mueve hacer las cosas bien, para que todos podamos compartir y disfrutar en un mejor entorno, y es por ello que desde hace más de 127 años estamos presentes en el mercado con más de 100 marcas como Costa, Ambrosoli, Vivo, Trattoria, Master Dog, Bresler y Pancho Villa, entre otras.
Somos una Compañía donde vivimos la innovación, la pasión por el trabajo bien hecho y el respeto por las personas, valorando la diversidad e inclusión, porque creemos que nuestras diferencias nos enriquecen como organización.
¡Un nuevo desafío te espera! 🚀😊 Buscamos Movilizador en Coquimbo. con formación de Enseñanza Media Completa.
¿Qué tienes que hacer?
Realizar la recepción, almacenaje y depacho de materiales y/o productos que se mantienen en el centro de distribución o bodega, con el fin de mantener el orden y fluidez de los procesos operacionales al interior del CD o bodega.
¡Súmate a nuestro equipo y vive la Experiencia Carozzi!😊",1,"¿Qué necesitas para desempeñar este cargo?
Egresado (a) enseñanza media completa
Al menos un año de experiencia en funciones similares."
Bodeguero Grúa Horquilla - Bresler,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-08,6099398,carozzi,2026-07-17,2026-08-08,0.304,Operario,Jornada Completa,Empresas Carozzi S.A.,Media,Chile,2 años,2026-07-08,https://carozzi.trabajando.cl/trabajo-empleo/bodeguero-grua-horquilla-bresler/trabajo/6099398,En Carozzi nos mueve hacer las cosas...,"En Carozzi nos mueve hacer las cosas bien, para que todos podamos compartir y disfrutar en un mejor entorno, y es por ello que desde hace más de 127 años estamos presente en el mercado con más de 100 marcas como Costa, Ambrosoli, Vivo, Trattoria, Master Dog, Bresler y Pancho Villa, entre otras.
Somos una Compañía donde vivimos la innovación, el respeto por las personas y la pasión por el trabajo bien hecho y queremos invitarte a postular al cargo de Bodeguero
Misión: Realizar recepción, almacenamiento y despacho de materiales en la bodega de materiales respectiva, con el fin de lograr el abastecimiento de los pedidos de clientes internos en los tiempos acordados y de acuerdo a los procedimientos establecidos.
¿Qué tienes que hacer?
-Mantener control y orden en la recepción y almacenamiento de materiales y productos terminados.
-Mantener orden en bodega de acuerdo a las normas y procedimientos establecidos
-Realizar despacho de materiales y productos terminados según requerimientos.
-Cumplir con despachos siguiendo metodologías FIFO
-Apoyar proceso de control de inventario
-Ingreso de información al sistema
-Manejo de grúa horquilla.
Tenemos distintos beneficios que podrás disfrutar, acá te señalamos algunos de ellos:
-Seguro complementario, de vida entre otros
-Descuento en productos.
-Reajuste por IPC.
-Estabilidad laboral.
-Entre muchos más que te invitamos a descubrir.
Sí te atraen los desafíos te invitamos a postular y vivir la experiencia Carozzi.",1,"Contar con Enseñanza Media Completa.
Contar con Licencia Clase D Vigente (Excluyente)
Deseable experiencia de 2 años en cargo de bodeguero o cargos similares.
Conocimiento en Microsoft Office
Tener disponibilidad para trabajar en San Bernardo."
Eléctrico - Planta San Bernardo Nos,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-07,6099245,carozzi,2026-07-17,2026-08-08,0.3253,Técnico,Jornada Completa,Empresas Carozzi S.A.,Técnico medio/ colegio técnico,Chile,1 años,2026-05-09,https://carozzi.trabajando.cl/trabajo-empleo/electrico-planta-san-bernardo-nos/trabajo/6099245,En Carozzi tenemos como propósito dar...,"En Carozzi tenemos como propósito dar lo mejor de nosotros para que las personas puedan disfrutar más la vida, y es por ello que desde hace más de 128 años estamos presente en el mercado con más de 100 marcas como Costa🍫, Ambrosoli🍬, Vivo🥃, Trattoria🍝, Master Dog🐶, Bresler🍧 y Pancho Villa🌯, entre otras.
Somos una Compañía donde nos mueve la innovación, el respeto por las personas y la pasión por el trabajo bien hecho y queremos invitarte a postular al cargo Eléctrico para nuestra Planta ubicada en San Bernardo.
Misión: Realizar diagnóstico, reparación y acondicionamiento sobre equipos, maquinarias de componentes eléctricos de alta complejidad, con el
propósito de contribuir a la operatividad, eficiencia y continuidad productiva de los equipos y maquinarias de la planta.
¿Qué tienes que hacer?
Realizar diagnóstico y reparación de fallas eléctricas de alta complejidad en equipos y maquinarias.
Ejecutar la mantención eléctrica preventiva y correctiva de equipos e instalaciones de alta complejidad.
Realizar propuestas de medidas para la mejora de los procesos de mantenimiento eléctrico.
Tenemos distintos beneficios para ti:
Casino.👩🍳
Buses de acercamiento🚍.
Descuento en productos.🛒
Gimnasio y canchas deportivas.🤸
Estabilidad laboral y buen ambiente laboral.😄
Entre muchos más que te invitamos a descubrir.😎
¡Súmate a nuestro equipo y vive la Experiencia Carozzi!😊",1,"¿Qué necesitas para desempeñar este cargo?
Con formación Técnica/Profesional del área eléctrica / automatización industrial o similar.
Experiencia: de 0 a 2 años de experiencia en un cargo similar.
Conocimientos en:
Electricidad y electrónica.
Diagnóstico y reparación de fallas eléctricas complejas.
Neumática.
Seguridad Industrial: Normativas Legales, riesgos en el área de trabajo y su prevención, políticas corporativas y detección, análisis y tratamiento de riesgos.
Control y comando.
Interpretación de planos eléctricos.
Parametrización de variadores de frecuencia, partidores suaves y puesta en marcha.
Manejo de corrientes débiles (4-20 mili amperes y 0-10 volts)."
Analista de Remuneraciones,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-02,6097439,carozzi,2026-07-17,2026-08-08,0.3501,Otro Profesional,Jornada Completa,Empresas Carozzi S.A.,Técnico profesional superior,Chile,2 años,2026-08-31,https://carozzi.trabajando.cl/trabajo-empleo/analista-de-remuneraciones/trabajo/6097439,En Carozzi tenemos como propósito dar...,"En Carozzi tenemos como propósito dar lo mejor de nosotros para que las personas puedan disfrutar más la vida, y es por ello que desde hace más de 126 años estamos presente en el mercado con más de 100 marcas como Costa🍫, Ambrosoli🍬, Vivo🥃, Trattoria🍝, Master Dog🐶, Bresler🍧 y Pancho Villa🌯, entre otras.
Somos una Compañía donde nos mueve la innovación, el respeto por las personas y la pasión por el trabajo bien hecho y queremos invitarte a postular al cargo de Analista de Remuneraciones para nuestra área de Gerencia de Personas en nuestra Planta ubicada en San Bernardo.
Buscamos a personas con formación Técnico o Ingeniero en Recursos Humanos, Administración de Recursos Humanos, contador o similar,  entre 2 a 3 años de experiencia en el área.
Misión: Analizar y mantener los procesos contables así como de remuneraciones de la compañía actualizados de acuerdo a las políticas de la
compañía con el fin de contribuir al cumplimiento del control interno y de la normativa legal.
¿Qué tienes que hacer?
Analizar y verificar el cálculo de remuneraciones, finiquitos, gratificaciones, leyes sociales y otros procesos de nómina.
Ejecutar y controlar los registros contables asociados a las remuneraciones, asegurando la correcta contabilización de los pagos.
Elaborar informes del área, como libros de remuneraciones, costos, pagos, provisiones, declaraciones e indicadores de gestión.
Administrar y actualizar la parametrización de estructuras de renta y configuraciones del sistema según los requerimientos del negocio.
Gestionar el proceso de remuneraciones de empresas relacionadas, realizando análisis, registros contables y coordinación de pagos.
Tenemos distintos beneficios para ti:
Casino.👩🍳
Buses de acercamiento🚍.
Descuento en productos.🛒
Gimnasio y canchas deportivas.🤸
Estabilidad laboral y buen ambiente laboral.😄
Entre muchos más que te invitamos a descubrir.😎
¡Súmate a nuestro equipo y vive la Experiencia Carozzi!😊",1,"¿Qué necesitas para desempeñar este cargo?
Contar con Formación Técnico de Recursos Humanos, Administración de Recursos Humanos, contador o similar.
Tener entre 2 a 3 años de experiencia en el área.
Conocimientos de SAP."
Mecánico Industrial - Mantenedor Mecánico  ,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-02,6097267,carozzi,2026-07-17,2026-08-08,0.3583,Operario,Jornada Completa,Empresas Carozzi,Técnico profesional superior,Chile,2 años,2026-08-31,https://carozzi.trabajando.cl/trabajo-empleo/mecanico-industrial-mantenedor-mecanico/trabajo/6097267,En Carozzi nos mueve hacer las cosas...,"En Carozzi nos mueve hacer las cosas bien, para que todos podamos compartir y disfrutar en un mejor entorno, y es por ello que desde hace más de 127 años estamos presentes en el mercado con más de 100 marcas como Costa, Ambrosoli, Vivo, Trattoria, Master Dog, Bresler y Pancho Villa, entre otras.
Somos una Compañía donde vivimos la innovación, la pasión por el trabajo bien hecho y el respeto por las personas, valorando la diversidad e inclusión, porque creemos que nuestras diferencias nos enriquecen como organización.
Un nuevo desafío te espera! 🚀😊 El equipo de Mantención de una de nuestras plantas está en busca de su próximo Mecánico.
Buscamos a personas con formación Técnico nivel superior del área de mecánica o mantenimiento industrial en mecánica, con al menos 2 años de experiencia en Mantenimiento Industrial.
¿Qué tienes que hacer?
Realizar diagnóstico y reparación de fallas mecánicas en equipos, maquinarias y componentes, participando en los análisis de falla respectivos.
Ejecutar mantenciones preventivas y correctivas a equipos, maquinarias e instalaciones, aplicando técnicas de mantenimiento que permitan dar continuidad a los procesos productivos, considerando confiabilidad, calidad, seguridad y costo global.
Realizar la modificación y/o construcción de componentes mecánicos según se requiera.
Realizar propuestas de medidas para la mejora de los procesos de mantenimiento mecánico.
Tenemos distintos beneficios para ti:
Casino.
Buses de acercamiento.
Seguro complementario, de vida, entre otros...
Descuentos en productos.
Gym.
Reajuste por IPC.
Estabilidad y buen ambiente laboral.
Entre muchos más que te invitamos a descubrir.",1,"¿Qué necesitas para desempeñar este cargo?
Contar con formación Técnico nivel superior del área de mecánica o mantenimiento industrial en mecánica.
Experiencia de 2 años en Mantenimiento Industrial.
Tener disponibilidad para trabajar en San Bernardo."
Asistente de Planificación Producción - San Bernardo NOS,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-02,6097358,carozzi,2026-07-17,2026-08-05,0.3587,Técnico,Jornada Completa,Empresas Carozzi,Técnico profesional superior,Chile,1 años,2026-08-31,https://carozzi.trabajando.cl/trabajo-empleo/asistente-de-planificacion-produccion-san-bernardo-nos/trabajo/6097358,En Carozzi tenemos como propósito dar...,"En Carozzi tenemos como propósito dar lo mejor de nosotros para que las personas puedan disfrutar más la vida, y es por ello que desde hace más de 128 años estamos presente en el mercado con más de 100 marcas como Costa🍫, Ambrosoli🍬, Vivo🥃, Trattoria🍝, Master Dog🐶, Bresler🍧 y Pancho Villa🌯, entre otras.
Somos una Compañía donde nos mueve la innovación, el respeto por las personas y la pasión por el trabajo bien hecho y queremos invitarte a postular al cargo Asistente de Planificación Producción para nuestra Planta de Cereales ubicada en San Bernardo.
Misión: Realizar análisis de planificación y control de producción de la planta y costos asociados, con el fin de contribuir con disponibilidad de información y actualización de stock de insumos, materias primas y productos por sistema, cumpliendo con los estándares definidos por la compañía.
¿Qué tienes que hacer?
Ejecutar el control de los costos de las órdenes de fabricación, detectando desviaciones y errores sistemáticos asociados a la producción, identificando las causas de dichas desviaciones.
Realizar el inventario diario y mensual de insumos y materias primas de la planta, consolidando la información y contabilizando por sistema.
Realizar el cierre semanal y mensual de las ordenes de fabricación, revisando desviaciones de costos y analizando sus causas, además de realizar los balances de masa respectivos.
Contabilizar a través del sistema los reprocesos de la planta, informando los niveles de pérdida y el porcentaje de eficiencia que logran las líneas de producción y envasado.
Realizar propuestas de medidas para la mejora de los procesos de planificación de producción.
Tenemos distintos beneficios para ti:
Casino.👩?🍳
Buses de acercamiento🚍.
Descuento en productos.🛒
Gimnasio y canchas deportivas.🤸
Estabilidad laboral y buen ambiente laboral.😄
Entre muchos más que te invitamos a descubrir.😎",1,"Con formación Técnica/Profesional del área de alimentos o en área Mecánica, Química, Industrial o similar.
Experiencia: mínimo 1 año de experiencia en un cargo similar.
Conocimientos en:
Herramientas de planificación y control de costos de producción.
Excel nivel intermedio.
SAP básico / intermedio."
Técnico en Electricidad Industrial y Mantención - San Bernardo,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-01,6097065,carozzi,2026-07-17,2026-08-08,0.4177,Técnico,Jornada Completa,Cantabria,Técnico profesional superior,Chile,2 años,2026-08-30,https://carozzi.trabajando.cl/trabajo-empleo/tecnico-en-electricidad-industrial-y-mantencion-san-bernardo/trabajo/6097065,📢Funciones principales: Ejecutar mantenimientos...,"📢Funciones principales:
Ejecutar mantenimientos preventivos, correctivos y predictivos en equipos productivos.
Diagnosticar y solucionar fallas eléctricas, mecánicas y de automatización.
Interpretar planos eléctricos y realizar intervenciones en sistemas de baja tensión.
Revisar y reparar componentes eléctricos, neumáticos y mecánicos.
Calibrar sensores, actuadores y variadores de frecuencia.
Registrar intervenciones y fallas en los sistemas de mantenimiento.
Proponer mejoras que contribuyan a la eficiencia y confiabilidad de los equipos.
Brindar apoyo integral en mantención general de planta, participando de manera polifuncional en distintos tipos de intervenciones.",1,"Técnico Nivel Superior en Electricidad, Automatización, Electromecánica o carrera afín.
Experiencia de al menos 2 años en mantención eléctrica y general.
Conocimiento sólido en interpretación de planos eléctricos y sistemas de baja tensión (excluyente).
Disponibilidad para desempeñarse en funciones de mantención polifuncional."
Técnico de Mantención Eléctrica Industrial - San Bernardo,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-01,6097064,carozzi,2026-07-17,2026-08-08,0.4235,Técnico,Jornada Completa,Cantabria,Técnico profesional superior,Chile,2 años,2026-08-30,https://carozzi.trabajando.cl/trabajo-empleo/tecnico-de-mantencion-electrica-industrial-san-bernardo/trabajo/6097064,📢Funciones principales: Ejecutar mantenimientos...,"📢Funciones principales:
Ejecutar mantenimientos preventivos, correctivos y predictivos en equipos productivos.
Diagnosticar y solucionar fallas eléctricas, mecánicas y de automatización.
Interpretar planos eléctricos y realizar intervenciones en sistemas de baja tensión.
Revisar y reparar componentes eléctricos, neumáticos y mecánicos.
Calibrar sensores, actuadores y variadores de frecuencia.
Registrar intervenciones y fallas en los sistemas de mantenimiento.
Proponer mejoras que contribuyan a la eficiencia y confiabilidad de los equipos.
Brindar apoyo integral en mantención general de planta, participando de manera polifuncional en distintos tipos de intervenciones.",1,"Técnico Nivel Superior en Electricidad, Automatización, Electromecánica o carrera afín.
Experiencia de al menos 2 años en mantención eléctrica y general.
Conocimiento sólido en interpretación de planos eléctricos y sistemas de baja tensión (excluyente).
Disponibilidad para desempeñarse en funciones de mantención polifuncional."
Técnico de Mantención Eléctrica y Automatización - San Bernardo,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-01,6097063,carozzi,2026-07-17,2026-08-08,0.4185,Técnico,Jornada Completa,Cantabria,Técnico profesional superior,Chile,2 años,2026-08-30,https://carozzi.trabajando.cl/trabajo-empleo/tecnico-de-mantencion-electrica-y-automatizacion-san-bernardo/trabajo/6097063,📢Funciones principales: Ejecutar mantenimientos...,"📢Funciones principales:
Ejecutar mantenimientos preventivos, correctivos y predictivos en equipos productivos.
Diagnosticar y solucionar fallas eléctricas, mecánicas y de automatización.
Interpretar planos eléctricos y realizar intervenciones en sistemas de baja tensión.
Revisar y reparar componentes eléctricos, neumáticos y mecánicos.
Calibrar sensores, actuadores y variadores de frecuencia.
Registrar intervenciones y fallas en los sistemas de mantenimiento.
Proponer mejoras que contribuyan a la eficiencia y confiabilidad de los equipos.
Brindar apoyo integral en mantención general de planta, participando de manera polifuncional en distintos tipos de intervenciones.",1,"Técnico Nivel Superior en Electricidad, Automatización, Electromecánica o carrera afín.
Experiencia de al menos 2 años en mantención eléctrica y general.
Conocimiento sólido en interpretación de planos eléctricos y sistemas de baja tensión (excluyente).
Disponibilidad para desempeñarse en funciones de mantención polifuncional."
Supervisor de Producción,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-01,6097024,carozzi,2026-07-17,2026-08-08,0.3784,Otro Profesional,Por Turnos,Empresas Carozzi S.A.,Técnico profesional superior,Chile,3 años,2026-08-30,https://carozzi.trabajando.cl/trabajo-empleo/supervisor-de-produccion/trabajo/6097024,En Carozzi tenemos como propósito dar...,"En Carozzi tenemos como propósito dar lo mejor de nosotros para que las personas puedan disfrutar más la vida, y es por ello que desde hace más de 126 años estamos presente en el mercado con más de 100 marcas como Costa🍫, Ambrosoli🍬, Vivo🥃, Trattoria🍝, Master Dog🐶, Bresler🍧 y Pancho Villa🌯, entre otras.
Somos una Compañía donde nos mueve la innovación, el respeto por las personas y la pasión por el trabajo bien hecho y queremos invitarte a postular al cargo Supervisor de Producción para nuestra Planta ubicada en San Bernardo.
Buscamos a personas con formación Técnico Superior del área Mecánica, Eléctrica, Química, Alimentos o similar, con 3 años de experiencia en el área.
Misión: Serás responsable de supervisar y coordinar en terreno, al grupo de turno asignado, en cuanto a los procesos involucrados en la producción con el fin de mantener operativas las líneas productivas y lograr el cumplimiento del programa de acuerdo a los estándares de calidad productividad establecidos.
¿Qué tienes que hacer?
Inspeccionar y monitorear el avance del programa de producción de las líneas a su cargo, asignando personal de operación en los equipos, revisando las condiciones de entrega y recibo de turno y realizando cambios en la secuencia de trabajo previniendo sobrecargas en los procesos posteriores.
Analizar el programa de producción, revisando su secuencia, congestiones, solucionando problemas de procesos e investigando reclamos internos y externos que pudieran afectar la calidad de los productos.
Revisar el funcionamiento de instalaciones y equipos en la planta, así como monitorear los tiempos de trabajo del personal y equipos a cargos e implementar procesos de mejora continua.
Tenemos distintos beneficios para ti:
Casino.👩🍳
Buses de acercamiento🚍.
Descuento en productos.🛒
Gimnasio y canchas deportivas.🤸
Estabilidad laboral y buen ambiente laboral.😄
Entre muchos más que te invitamos a descubrir.😎
¡Súmate a nuestro equipo y vive la Experiencia Carozzi!😊",1,"¿Qué necesitas para desempeñar este cargo?
Contar con formación Técnico Superior del área Mecánica, Eléctrica, Química, Alimentos o similar.
3 años de experiencia en un cargo similar en la industria de Alimentos.
Conocimientos en TPM."
Analista de Calidad - Reñaca,Otra Área,"Viña del Mar, Valparaíso",Viña del Mar,Valparaíso,2026-07-01,6097210,carozzi,2026-07-17,2026-08-01,0.3324,Técnico,Por Turnos,Empresas Carozzi S.A.,Técnico profesional superior,Chile,1 años,2026-07-31,https://carozzi.trabajando.cl/trabajo-empleo/analista-de-calidad-renaca/trabajo/6097210,En Carozzi nos mueve hacer las cosas...,"En Carozzi nos mueve hacer las cosas bien, para que todos podamos compartir y disfrutar en un mejor entorno, y es por ello que desde hace más de 127 años estamos presentes en el mercado con más de 100 marcas como Costa, Ambrosoli, Vivo, Trattoria, Master Dog, Bresler y Pancho Villa, entre otras.
Somos una Compañía donde vivimos la innovación, la pasión por el trabajo bien hecho y el respeto por las personas, valorando la diversidad e inclusión, porque creemos que nuestras diferencias nos enriquecen como organización.
Un nuevo desafío te espera! 🚀😊 El equipo de Planta Reñaca está en busca de su próximo Analista de Calidad.
Buscamos a personas con formación Técnica Nivel Superior en Alimentos, Calidad de Alimentos, Gestión Calidad y Ambiente y/o carrera afín.
Misión: Realizar la extracción de muestras de materias primas, materiales y envases, así como el análisis de menor complejidad de controles básicos como temperatura, densidad, PH, entre otros, con el fin de contribuir al funcionamiento del Sistema de Gestión de Calidad de acuerdo a la normativa vigente y requerimientos específicos de cada planta.
¿Qué tienes que hacer?
Ejecutar la extracción y análisis de muestras de materias primas, materiales, envases, productos en proceso y/o terminados, según los procedimientos establecidos.
Realizar la revisión de condiciones ambientales en procesos productivos, tales como temperatura, humedad relativa y cloro entre otros.
Realizar seguimiento y registro de materias primas, envases, embalajes, productos en proceso y/o terminados, rechazados y/o bloqueados para su uso en producción o distribución.
Realizar calibraciones y mantenciones de baja complejidad a equipos e insumos utilizados por el área.
Realizar el ingreso de la información recopilada al sistema (SAP).
Realizar la preparación de materiales y muestras para el análisis según corresponda.
Tenemos distintos tipos de beneficios para ti:
Seguro complementario de salud.
Descuento en productos.
Buses de acercamiento.
Servicio de alimentación.
Estabilidad laboral y buen ambiente laboral.
Entre muchos más que te invitamos a descubrir.
Si te atraen los desafíos te invitamos a postular y vivir la experiencia Carozzi.",2,"Formación Técnica Nivel Superior en Alimentos, Calidad de Alimentos, Gestión Calidad y Ambiente y/o carrera afín.
Contar con al menos 6 meses de experiencia en cargo similares en el rubro alimenticio o industrial.
Disponibilidad para trabajar de lunes a sábado en turnos rotativos de mañana (07:00 a 15:00), tarde (15:00 a 23:00) y noche (23:00 a 07:00).
Manejo de Office nivel usuario.
Conocimientos en HACCP y BRC.
Conocimiento Norma 44 y 1650 (No excluyente).
Conocimiento SAP (No excluyente)."
